image_path,label
dataset/SMDD_train/os25k_bf_t/img112087.png,bonafide
dataset/SMDD_train/os25k_bf_t/img108546.png,bonafide
dataset/SMDD_train/os25k_bf_t/img553932.png,bonafide
dataset/SMDD_train/os25k_bf_t/img419418.png,bonafide
dataset/SMDD_train/os25k_bf_t/img549209.png,bonafide
dataset/SMDD_train/os25k_bf_t/img494974.png,bonafide
dataset/SMDD_train/os25k_bf_t/img244420.png,bonafide
dataset/SMDD_train/os25k_bf_t/img118895.png,bonafide
dataset/SMDD_train/os25k_bf_t/img092969.png,bonafide
dataset/SMDD_train/os25k_bf_t/img410424.png,bonafide
dataset/SMDD_train/os25k_bf_t/img041196.png,bonafide
dataset/SMDD_train/os25k_bf_t/img204800.png,bonafide
dataset/SMDD_train/os25k_bf_t/img330954.png,bonafide
dataset/SMDD_train/os25k_bf_t/img361432.png,bonafide
dataset/SMDD_train/os25k_bf_t/img479673.png,bonafide
dataset/SMDD_train/os25k_bf_t/img350872.png,bonafide
dataset/SMDD_train/os25k_bf_t/img280206.png,bonafide
dataset/SMDD_train/os25k_bf_t/img073775.png,bonafide
dataset/SMDD_train/os25k_bf_t/img210849.png,bonafide
dataset/SMDD_train/os25k_bf_t/img152352.png,bonafide
dataset/SMDD_train/os25k_bf_t/img418566.png,bonafide
dataset/SMDD_train/os25k_bf_t/img304288.png,bonafide
dataset/SMDD_train/os25k_bf_t/img144455.png,bonafide
dataset/SMDD_train/os25k_bf_t/img093058.png,bonafide
dataset/SMDD_train/os25k_bf_t/img180045.png,bonafide
dataset/SMDD_train/os25k_bf_t/img018936.png,bonafide
dataset/SMDD_train/os25k_bf_t/img144452.png,bonafide
dataset/SMDD_train/os25k_bf_t/img451808.png,bonafide
dataset/SMDD_train/os25k_bf_t/img224568.png,bonafide
dataset/SMDD_train/os25k_bf_t/img004206.png,bonafide
dataset/SMDD_train/os25k_bf_t/img383985.png,bonafide
dataset/SMDD_train/os25k_bf_t/img409047.png,bonafide
dataset/SMDD_train/os25k_bf_t/img296863.png,bonafide
dataset/SMDD_train/os25k_bf_t/img053178.png,bonafide
dataset/SMDD_train/os25k_bf_t/img375244.png,bonafide
dataset/SMDD_train/os25k_bf_t/img465954.png,bonafide
dataset/SMDD_train/os25k_bf_t/img037388.png,bonafide
dataset/SMDD_train/os25k_bf_t/img517059.png,bonafide
dataset/SMDD_train/os25k_bf_t/img184866.png,bonafide
dataset/SMDD_train/os25k_bf_t/img423408.png,bonafide
dataset/SMDD_train/os25k_bf_t/img469298.png,bonafide
dataset/SMDD_train/os25k_bf_t/img245893.png,bonafide
dataset/SMDD_train/os25k_bf_t/img063282.png,bonafide
dataset/SMDD_train/os25k_bf_t/img387087.png,bonafide
dataset/SMDD_train/os25k_bf_t/img468331.png,bonafide
dataset/SMDD_train/os25k_bf_t/img200376.png,bonafide
dataset/SMDD_train/os25k_bf_t/img394784.png,bonafide
dataset/SMDD_train/os25k_bf_t/img487333.png,bonafide
dataset/SMDD_train/os25k_bf_t/img513517.png,bonafide
dataset/SMDD_train/os25k_bf_t/img534008.png,bonafide
dataset/SMDD_train/os25k_bf_t/img089813.png,bonafide
dataset/SMDD_train/os25k_bf_t/img443134.png,bonafide
dataset/SMDD_train/os25k_bf_t/img521489.png,bonafide
dataset/SMDD_train/os25k_bf_t/img435749.png,bonafide
dataset/SMDD_train/os25k_bf_t/img091228.png,bonafide
dataset/SMDD_train/os25k_bf_t/img385157.png,bonafide
dataset/SMDD_train/os25k_bf_t/img252906.png,bonafide
dataset/SMDD_train/os25k_bf_t/img545465.png,bonafide
dataset/SMDD_train/os25k_bf_t/img404254.png,bonafide
dataset/SMDD_train/os25k_bf_t/img423820.png,bonafide
dataset/SMDD_train/os25k_bf_t/img148286.png,bonafide
dataset/SMDD_train/os25k_bf_t/img164325.png,bonafide
dataset/SMDD_train/os25k_bf_t/img084015.png,bonafide
dataset/SMDD_train/os25k_bf_t/img437903.png,bonafide
dataset/SMDD_train/os25k_bf_t/img436268.png,bonafide
dataset/SMDD_train/os25k_bf_t/img364824.png,bonafide
dataset/SMDD_train/os25k_bf_t/img296818.png,bonafide
dataset/SMDD_train/os25k_bf_t/img020569.png,bonafide
dataset/SMDD_train/os25k_bf_t/img528285.png,bonafide
dataset/SMDD_train/os25k_bf_t/img183783.png,bonafide
dataset/SMDD_train/os25k_bf_t/img139097.png,bonafide
dataset/SMDD_train/os25k_bf_t/img274028.png,bonafide
dataset/SMDD_train/os25k_bf_t/img480630.png,bonafide
dataset/SMDD_train/os25k_bf_t/img366958.png,bonafide
dataset/SMDD_train/os25k_bf_t/img447220.png,bonafide
dataset/SMDD_train/os25k_bf_t/img286392.png,bonafide
dataset/SMDD_train/os25k_bf_t/img084006.png,bonafide
dataset/SMDD_train/os25k_bf_t/img105460.png,bonafide
dataset/SMDD_train/os25k_bf_t/img151680.png,bonafide
dataset/SMDD_train/os25k_bf_t/img490864.png,bonafide
dataset/SMDD_train/os25k_bf_t/img401094.png,bonafide
dataset/SMDD_train/os25k_bf_t/img001048.png,bonafide
dataset/SMDD_train/os25k_bf_t/img065243.png,bonafide
dataset/SMDD_train/os25k_bf_t/img051284.png,bonafide
dataset/SMDD_train/os25k_bf_t/img147718.png,bonafide
dataset/SMDD_train/os25k_bf_t/img130844.png,bonafide
dataset/SMDD_train/os25k_bf_t/img053331.png,bonafide
dataset/SMDD_train/os25k_bf_t/img000985.png,bonafide
dataset/SMDD_train/os25k_bf_t/img324258.png,bonafide
dataset/SMDD_train/os25k_bf_t/img003632.png,bonafide
dataset/SMDD_train/os25k_bf_t/img518118.png,bonafide
dataset/SMDD_train/os25k_bf_t/img421537.png,bonafide
dataset/SMDD_train/os25k_bf_t/img303106.png,bonafide
dataset/SMDD_train/os25k_bf_t/img250259.png,bonafide
dataset/SMDD_train/os25k_bf_t/img159974.png,bonafide
dataset/SMDD_train/os25k_bf_t/img076829.png,bonafide
dataset/SMDD_train/os25k_bf_t/img529614.png,bonafide
dataset/SMDD_train/os25k_bf_t/img127023.png,bonafide
dataset/SMDD_train/os25k_bf_t/img183944.png,bonafide
dataset/SMDD_train/os25k_bf_t/img502442.png,bonafide
dataset/SMDD_train/os25k_bf_t/img359619.png,bonafide
dataset/SMDD_train/os25k_bf_t/img427407.png,bonafide
dataset/SMDD_train/os25k_bf_t/img092299.png,bonafide
dataset/SMDD_train/os25k_bf_t/img461066.png,bonafide
dataset/SMDD_train/os25k_bf_t/img417009.png,bonafide
dataset/SMDD_train/os25k_bf_t/img013618.png,bonafide
dataset/SMDD_train/os25k_bf_t/img148610.png,bonafide
dataset/SMDD_train/os25k_bf_t/img534202.png,bonafide
dataset/SMDD_train/os25k_bf_t/img455118.png,bonafide
dataset/SMDD_train/os25k_bf_t/img543575.png,bonafide
dataset/SMDD_train/os25k_bf_t/img070955.png,bonafide
dataset/SMDD_train/os25k_bf_t/img299073.png,bonafide
dataset/SMDD_train/os25k_bf_t/img534919.png,bonafide
dataset/SMDD_train/os25k_bf_t/img104849.png,bonafide
dataset/SMDD_train/os25k_bf_t/img075983.png,bonafide
dataset/SMDD_train/os25k_bf_t/img141607.png,bonafide
dataset/SMDD_train/os25k_bf_t/img178344.png,bonafide
dataset/SMDD_train/os25k_bf_t/img306567.png,bonafide
dataset/SMDD_train/os25k_bf_t/img374829.png,bonafide
dataset/SMDD_train/os25k_bf_t/img188571.png,bonafide
dataset/SMDD_train/os25k_bf_t/img124305.png,bonafide
dataset/SMDD_train/os25k_bf_t/img526030.png,bonafide
dataset/SMDD_train/os25k_bf_t/img414207.png,bonafide
dataset/SMDD_train/os25k_bf_t/img464088.png,bonafide
dataset/SMDD_train/os25k_bf_t/img237191.png,bonafide
dataset/SMDD_train/os25k_bf_t/img128303.png,bonafide
dataset/SMDD_train/os25k_bf_t/img280815.png,bonafide
dataset/SMDD_train/os25k_bf_t/img001580.png,bonafide
dataset/SMDD_train/os25k_bf_t/img179382.png,bonafide
dataset/SMDD_train/os25k_bf_t/img197062.png,bonafide
dataset/SMDD_train/os25k_bf_t/img216181.png,bonafide
dataset/SMDD_train/os25k_bf_t/img393346.png,bonafide
dataset/SMDD_train/os25k_bf_t/img180159.png,bonafide
dataset/SMDD_train/os25k_bf_t/img137979.png,bonafide
dataset/SMDD_train/os25k_bf_t/img362225.png,bonafide
dataset/SMDD_train/os25k_bf_t/img227210.png,bonafide
dataset/SMDD_train/os25k_bf_t/img268966.png,bonafide
dataset/SMDD_train/os25k_bf_t/img254475.png,bonafide
dataset/SMDD_train/os25k_bf_t/img354879.png,bonafide
dataset/SMDD_train/os25k_bf_t/img313384.png,bonafide
dataset/SMDD_train/os25k_bf_t/img213338.png,bonafide
dataset/SMDD_train/os25k_bf_t/img384856.png,bonafide
dataset/SMDD_train/os25k_bf_t/img109687.png,bonafide
dataset/SMDD_train/os25k_bf_t/img054488.png,bonafide
dataset/SMDD_train/os25k_bf_t/img516892.png,bonafide
dataset/SMDD_train/os25k_bf_t/img304721.png,bonafide
dataset/SMDD_train/os25k_bf_t/img365078.png,bonafide
dataset/SMDD_train/os25k_bf_t/img029410.png,bonafide
dataset/SMDD_train/os25k_bf_t/img323774.png,bonafide
dataset/SMDD_train/os25k_bf_t/img218147.png,bonafide
dataset/SMDD_train/os25k_bf_t/img094775.png,bonafide
dataset/SMDD_train/os25k_bf_t/img213002.png,bonafide
dataset/SMDD_train/os25k_bf_t/img079475.png,bonafide
dataset/SMDD_train/os25k_bf_t/img217827.png,bonafide
dataset/SMDD_train/os25k_bf_t/img120343.png,bonafide
dataset/SMDD_train/os25k_bf_t/img243716.png,bonafide
dataset/SMDD_train/os25k_bf_t/img108604.png,bonafide
dataset/SMDD_train/os25k_bf_t/img464079.png,bonafide
dataset/SMDD_train/os25k_bf_t/img305527.png,bonafide
dataset/SMDD_train/os25k_bf_t/img349508.png,bonafide
dataset/SMDD_train/os25k_bf_t/img204483.png,bonafide
dataset/SMDD_train/os25k_bf_t/img466880.png,bonafide
dataset/SMDD_train/os25k_bf_t/img471226.png,bonafide
dataset/SMDD_train/os25k_bf_t/img170863.png,bonafide
dataset/SMDD_train/os25k_bf_t/img280778.png,bonafide
dataset/SMDD_train/os25k_bf_t/img194152.png,bonafide
dataset/SMDD_train/os25k_bf_t/img121302.png,bonafide
dataset/SMDD_train/os25k_bf_t/img089458.png,bonafide
dataset/SMDD_train/os25k_bf_t/img001566.png,bonafide
dataset/SMDD_train/os25k_bf_t/img167149.png,bonafide
dataset/SMDD_train/os25k_bf_t/img438692.png,bonafide
dataset/SMDD_train/os25k_bf_t/img099017.png,bonafide
dataset/SMDD_train/os25k_bf_t/img308110.png,bonafide
dataset/SMDD_train/os25k_bf_t/img116261.png,bonafide
dataset/SMDD_train/os25k_bf_t/img155188.png,bonafide
dataset/SMDD_train/os25k_bf_t/img522345.png,bonafide
dataset/SMDD_train/os25k_bf_t/img224991.png,bonafide
dataset/SMDD_train/os25k_bf_t/img372060.png,bonafide
dataset/SMDD_train/os25k_bf_t/img179524.png,bonafide
dataset/SMDD_train/os25k_bf_t/img305122.png,bonafide
dataset/SMDD_train/os25k_bf_t/img159285.png,bonafide
dataset/SMDD_train/os25k_bf_t/img378037.png,bonafide
dataset/SMDD_train/os25k_bf_t/img233002.png,bonafide
dataset/SMDD_train/os25k_bf_t/img338028.png,bonafide
dataset/SMDD_train/os25k_bf_t/img155209.png,bonafide
dataset/SMDD_train/os25k_bf_t/img091963.png,bonafide
dataset/SMDD_train/os25k_bf_t/img501045.png,bonafide
dataset/SMDD_train/os25k_bf_t/img330130.png,bonafide
dataset/SMDD_train/os25k_bf_t/img197226.png,bonafide
dataset/SMDD_train/os25k_bf_t/img241072.png,bonafide
dataset/SMDD_train/os25k_bf_t/img187092.png,bonafide
dataset/SMDD_train/os25k_bf_t/img175953.png,bonafide
dataset/SMDD_train/os25k_bf_t/img161330.png,bonafide
dataset/SMDD_train/os25k_bf_t/img467241.png,bonafide
dataset/SMDD_train/os25k_bf_t/img422762.png,bonafide
dataset/SMDD_train/os25k_bf_t/img323072.png,bonafide
dataset/SMDD_train/os25k_bf_t/img474541.png,bonafide
dataset/SMDD_train/os25k_bf_t/img041904.png,bonafide
dataset/SMDD_train/os25k_bf_t/img430998.png,bonafide
dataset/SMDD_train/os25k_bf_t/img422025.png,bonafide
dataset/SMDD_train/os25k_bf_t/img185151.png,bonafide
dataset/SMDD_train/os25k_bf_t/img224035.png,bonafide
dataset/SMDD_train/os25k_bf_t/img526633.png,bonafide
dataset/SMDD_train/os25k_bf_t/img155652.png,bonafide
dataset/SMDD_train/os25k_bf_t/img194891.png,bonafide
dataset/SMDD_train/os25k_bf_t/img412706.png,bonafide
dataset/SMDD_train/os25k_bf_t/img012980.png,bonafide
dataset/SMDD_train/os25k_bf_t/img490772.png,bonafide
dataset/SMDD_train/os25k_bf_t/img204710.png,bonafide
dataset/SMDD_train/os25k_bf_t/img440921.png,bonafide
dataset/SMDD_train/os25k_bf_t/img282373.png,bonafide
dataset/SMDD_train/os25k_bf_t/img410490.png,bonafide
dataset/SMDD_train/os25k_bf_t/img333758.png,bonafide
dataset/SMDD_train/os25k_bf_t/img007847.png,bonafide
dataset/SMDD_train/os25k_bf_t/img476069.png,bonafide
dataset/SMDD_train/os25k_bf_t/img482762.png,bonafide
dataset/SMDD_train/os25k_bf_t/img160630.png,bonafide
dataset/SMDD_train/os25k_bf_t/img103852.png,bonafide
dataset/SMDD_train/os25k_bf_t/img199266.png,bonafide
dataset/SMDD_train/os25k_bf_t/img065725.png,bonafide
dataset/SMDD_train/os25k_bf_t/img202680.png,bonafide
dataset/SMDD_train/os25k_bf_t/img001385.png,bonafide
dataset/SMDD_train/os25k_bf_t/img520677.png,bonafide
dataset/SMDD_train/os25k_bf_t/img325554.png,bonafide
dataset/SMDD_train/os25k_bf_t/img369065.png,bonafide
dataset/SMDD_train/os25k_bf_t/img281448.png,bonafide
dataset/SMDD_train/os25k_bf_t/img233000.png,bonafide
dataset/SMDD_train/os25k_bf_t/img207672.png,bonafide
dataset/SMDD_train/os25k_bf_t/img280516.png,bonafide
dataset/SMDD_train/os25k_bf_t/img312985.png,bonafide
dataset/SMDD_train/os25k_bf_t/img166906.png,bonafide
dataset/SMDD_train/os25k_bf_t/img520093.png,bonafide
dataset/SMDD_train/os25k_bf_t/img161206.png,bonafide
dataset/SMDD_train/os25k_bf_t/img206586.png,bonafide
dataset/SMDD_train/os25k_bf_t/img347435.png,bonafide
dataset/SMDD_train/os25k_bf_t/img331452.png,bonafide
dataset/SMDD_train/os25k_bf_t/img347149.png,bonafide
dataset/SMDD_train/os25k_bf_t/img161950.png,bonafide
dataset/SMDD_train/os25k_bf_t/img225669.png,bonafide
dataset/SMDD_train/os25k_bf_t/img114729.png,bonafide
dataset/SMDD_train/os25k_bf_t/img553709.png,bonafide
dataset/SMDD_train/os25k_bf_t/img264195.png,bonafide
dataset/SMDD_train/os25k_bf_t/img521328.png,bonafide
dataset/SMDD_train/os25k_bf_t/img343903.png,bonafide
dataset/SMDD_train/os25k_bf_t/img388523.png,bonafide
dataset/SMDD_train/os25k_bf_t/img301142.png,bonafide
dataset/SMDD_train/os25k_bf_t/img232675.png,bonafide
dataset/SMDD_train/os25k_bf_t/img512073.png,bonafide
dataset/SMDD_train/os25k_bf_t/img125591.png,bonafide
dataset/SMDD_train/os25k_bf_t/img071031.png,bonafide
dataset/SMDD_train/os25k_bf_t/img518978.png,bonafide
dataset/SMDD_train/os25k_bf_t/img457996.png,bonafide
dataset/SMDD_train/os25k_bf_t/img538471.png,bonafide
dataset/SMDD_train/os25k_bf_t/img203997.png,bonafide
dataset/SMDD_train/os25k_bf_t/img270290.png,bonafide
dataset/SMDD_train/os25k_bf_t/img221787.png,bonafide
dataset/SMDD_train/os25k_bf_t/img073182.png,bonafide
dataset/SMDD_train/os25k_bf_t/img110064.png,bonafide
dataset/SMDD_train/os25k_bf_t/img427573.png,bonafide
dataset/SMDD_train/os25k_bf_t/img467847.png,bonafide
dataset/SMDD_train/os25k_bf_t/img377816.png,bonafide
dataset/SMDD_train/os25k_bf_t/img461507.png,bonafide
dataset/SMDD_train/os25k_bf_t/img263184.png,bonafide
dataset/SMDD_train/os25k_bf_t/img372943.png,bonafide
dataset/SMDD_train/os25k_bf_t/img079420.png,bonafide
dataset/SMDD_train/os25k_bf_t/img496247.png,bonafide
dataset/SMDD_train/os25k_bf_t/img118671.png,bonafide
dataset/SMDD_train/os25k_bf_t/img243717.png,bonafide
dataset/SMDD_train/os25k_bf_t/img361319.png,bonafide
dataset/SMDD_train/os25k_bf_t/img306632.png,bonafide
dataset/SMDD_train/os25k_bf_t/img536981.png,bonafide
dataset/SMDD_train/os25k_bf_t/img380809.png,bonafide
dataset/SMDD_train/os25k_bf_t/img149113.png,bonafide
dataset/SMDD_train/os25k_bf_t/img472843.png,bonafide
dataset/SMDD_train/os25k_bf_t/img387279.png,bonafide
dataset/SMDD_train/os25k_bf_t/img342326.png,bonafide
dataset/SMDD_train/os25k_bf_t/img003059.png,bonafide
dataset/SMDD_train/os25k_bf_t/img047430.png,bonafide
dataset/SMDD_train/os25k_bf_t/img163520.png,bonafide
dataset/SMDD_train/os25k_bf_t/img140373.png,bonafide
dataset/SMDD_train/os25k_bf_t/img076249.png,bonafide
dataset/SMDD_train/os25k_bf_t/img232603.png,bonafide
dataset/SMDD_train/os25k_bf_t/img526687.png,bonafide
dataset/SMDD_train/os25k_bf_t/img077569.png,bonafide
dataset/SMDD_train/os25k_bf_t/img094361.png,bonafide
dataset/SMDD_train/os25k_bf_t/img009415.png,bonafide
dataset/SMDD_train/os25k_bf_t/img269058.png,bonafide
dataset/SMDD_train/os25k_bf_t/img165245.png,bonafide
dataset/SMDD_train/os25k_bf_t/img225469.png,bonafide
dataset/SMDD_train/os25k_bf_t/img047348.png,bonafide
dataset/SMDD_train/os25k_bf_t/img018768.png,bonafide
dataset/SMDD_train/os25k_bf_t/img162731.png,bonafide
dataset/SMDD_train/os25k_bf_t/img278474.png,bonafide
dataset/SMDD_train/os25k_bf_t/img214696.png,bonafide
dataset/SMDD_train/os25k_bf_t/img467085.png,bonafide
dataset/SMDD_train/os25k_bf_t/img156580.png,bonafide
dataset/SMDD_train/os25k_bf_t/img033513.png,bonafide
dataset/SMDD_train/os25k_bf_t/img134247.png,bonafide
dataset/SMDD_train/os25k_bf_t/img167874.png,bonafide
dataset/SMDD_train/os25k_bf_t/img046918.png,bonafide
dataset/SMDD_train/os25k_bf_t/img398276.png,bonafide
dataset/SMDD_train/os25k_bf_t/img431208.png,bonafide
dataset/SMDD_train/os25k_bf_t/img332038.png,bonafide
dataset/SMDD_train/os25k_bf_t/img509073.png,bonafide
dataset/SMDD_train/os25k_bf_t/img022913.png,bonafide
dataset/SMDD_train/os25k_bf_t/img146907.png,bonafide
dataset/SMDD_train/os25k_bf_t/img356248.png,bonafide
dataset/SMDD_train/os25k_bf_t/img242397.png,bonafide
dataset/SMDD_train/os25k_bf_t/img495701.png,bonafide
dataset/SMDD_train/os25k_bf_t/img269832.png,bonafide
dataset/SMDD_train/os25k_bf_t/img297396.png,bonafide
dataset/SMDD_train/os25k_bf_t/img422131.png,bonafide
dataset/SMDD_train/os25k_bf_t/img318222.png,bonafide
dataset/SMDD_train/os25k_bf_t/img552054.png,bonafide
dataset/SMDD_train/os25k_bf_t/img376924.png,bonafide
dataset/SMDD_train/os25k_bf_t/img103257.png,bonafide
dataset/SMDD_train/os25k_bf_t/img262671.png,bonafide
dataset/SMDD_train/os25k_bf_t/img242030.png,bonafide
dataset/SMDD_train/os25k_bf_t/img226850.png,bonafide
dataset/SMDD_train/os25k_bf_t/img359072.png,bonafide
dataset/SMDD_train/os25k_bf_t/img148243.png,bonafide
dataset/SMDD_train/os25k_bf_t/img502226.png,bonafide
dataset/SMDD_train/os25k_bf_t/img526721.png,bonafide
dataset/SMDD_train/os25k_bf_t/img114959.png,bonafide
dataset/SMDD_train/os25k_bf_t/img274119.png,bonafide
dataset/SMDD_train/os25k_bf_t/img044001.png,bonafide
dataset/SMDD_train/os25k_bf_t/img408076.png,bonafide
dataset/SMDD_train/os25k_bf_t/img497743.png,bonafide
dataset/SMDD_train/os25k_bf_t/img263475.png,bonafide
dataset/SMDD_train/os25k_bf_t/img329899.png,bonafide
dataset/SMDD_train/os25k_bf_t/img414279.png,bonafide
dataset/SMDD_train/os25k_bf_t/img520889.png,bonafide
dataset/SMDD_train/os25k_bf_t/img402620.png,bonafide
dataset/SMDD_train/os25k_bf_t/img245576.png,bonafide
dataset/SMDD_train/os25k_bf_t/img131643.png,bonafide
dataset/SMDD_train/os25k_bf_t/img449413.png,bonafide
dataset/SMDD_train/os25k_bf_t/img226928.png,bonafide
dataset/SMDD_train/os25k_bf_t/img327095.png,bonafide
dataset/SMDD_train/os25k_bf_t/img193262.png,bonafide
dataset/SMDD_train/os25k_bf_t/img018393.png,bonafide
dataset/SMDD_train/os25k_bf_t/img478954.png,bonafide
dataset/SMDD_train/os25k_bf_t/img300490.png,bonafide
dataset/SMDD_train/os25k_bf_t/img286053.png,bonafide
dataset/SMDD_train/os25k_bf_t/img181206.png,bonafide
dataset/SMDD_train/os25k_bf_t/img189867.png,bonafide
dataset/SMDD_train/os25k_bf_t/img408018.png,bonafide
dataset/SMDD_train/os25k_bf_t/img038483.png,bonafide
dataset/SMDD_train/os25k_bf_t/img133120.png,bonafide
dataset/SMDD_train/os25k_bf_t/img112905.png,bonafide
dataset/SMDD_train/os25k_bf_t/img251345.png,bonafide
dataset/SMDD_train/os25k_bf_t/img279405.png,bonafide
dataset/SMDD_train/os25k_bf_t/img444434.png,bonafide
dataset/SMDD_train/os25k_bf_t/img027389.png,bonafide
dataset/SMDD_train/os25k_bf_t/img326023.png,bonafide
dataset/SMDD_train/os25k_bf_t/img383126.png,bonafide
dataset/SMDD_train/os25k_bf_t/img289382.png,bonafide
dataset/SMDD_train/os25k_bf_t/img143176.png,bonafide
dataset/SMDD_train/os25k_bf_t/img093019.png,bonafide
dataset/SMDD_train/os25k_bf_t/img479093.png,bonafide
dataset/SMDD_train/os25k_bf_t/img035347.png,bonafide
dataset/SMDD_train/os25k_bf_t/img399301.png,bonafide
dataset/SMDD_train/os25k_bf_t/img442995.png,bonafide
dataset/SMDD_train/os25k_bf_t/img039710.png,bonafide
dataset/SMDD_train/os25k_bf_t/img359082.png,bonafide
dataset/SMDD_train/os25k_bf_t/img452982.png,bonafide
dataset/SMDD_train/os25k_bf_t/img476365.png,bonafide
dataset/SMDD_train/os25k_bf_t/img049559.png,bonafide
dataset/SMDD_train/os25k_bf_t/img083882.png,bonafide
dataset/SMDD_train/os25k_bf_t/img305604.png,bonafide
dataset/SMDD_train/os25k_bf_t/img078995.png,bonafide
dataset/SMDD_train/os25k_bf_t/img097304.png,bonafide
dataset/SMDD_train/os25k_bf_t/img338594.png,bonafide
dataset/SMDD_train/os25k_bf_t/img244741.png,bonafide
dataset/SMDD_train/os25k_bf_t/img062811.png,bonafide
dataset/SMDD_train/os25k_bf_t/img457894.png,bonafide
dataset/SMDD_train/os25k_bf_t/img266670.png,bonafide
dataset/SMDD_train/os25k_bf_t/img069028.png,bonafide
dataset/SMDD_train/os25k_bf_t/img294303.png,bonafide
dataset/SMDD_train/os25k_bf_t/img127877.png,bonafide
dataset/SMDD_train/os25k_bf_t/img188770.png,bonafide
dataset/SMDD_train/os25k_bf_t/img235206.png,bonafide
dataset/SMDD_train/os25k_bf_t/img315047.png,bonafide
dataset/SMDD_train/os25k_bf_t/img334954.png,bonafide
dataset/SMDD_train/os25k_bf_t/img553097.png,bonafide
dataset/SMDD_train/os25k_bf_t/img380953.png,bonafide
dataset/SMDD_train/os25k_bf_t/img356637.png,bonafide
dataset/SMDD_train/os25k_bf_t/img498286.png,bonafide
dataset/SMDD_train/os25k_bf_t/img209442.png,bonafide
dataset/SMDD_train/os25k_bf_t/img310047.png,bonafide
dataset/SMDD_train/os25k_bf_t/img159219.png,bonafide
dataset/SMDD_train/os25k_bf_t/img195663.png,bonafide
dataset/SMDD_train/os25k_bf_t/img143152.png,bonafide
dataset/SMDD_train/os25k_bf_t/img169336.png,bonafide
dataset/SMDD_train/os25k_bf_t/img288616.png,bonafide
dataset/SMDD_train/os25k_bf_t/img366378.png,bonafide
dataset/SMDD_train/os25k_bf_t/img276750.png,bonafide
dataset/SMDD_train/os25k_bf_t/img475372.png,bonafide
dataset/SMDD_train/os25k_bf_t/img354171.png,bonafide
dataset/SMDD_train/os25k_bf_t/img336548.png,bonafide
dataset/SMDD_train/os25k_bf_t/img042561.png,bonafide
dataset/SMDD_train/os25k_bf_t/img416542.png,bonafide
dataset/SMDD_train/os25k_bf_t/img113044.png,bonafide
dataset/SMDD_train/os25k_bf_t/img373614.png,bonafide
dataset/SMDD_train/os25k_bf_t/img023472.png,bonafide
dataset/SMDD_train/os25k_bf_t/img130155.png,bonafide
dataset/SMDD_train/os25k_bf_t/img334616.png,bonafide
dataset/SMDD_train/os25k_bf_t/img227892.png,bonafide
dataset/SMDD_train/os25k_bf_t/img445882.png,bonafide
dataset/SMDD_train/os25k_bf_t/img430641.png,bonafide
dataset/SMDD_train/os25k_bf_t/img467589.png,bonafide
dataset/SMDD_train/os25k_bf_t/img308820.png,bonafide
dataset/SMDD_train/os25k_bf_t/img508840.png,bonafide
dataset/SMDD_train/os25k_bf_t/img536726.png,bonafide
dataset/SMDD_train/os25k_bf_t/img212514.png,bonafide
dataset/SMDD_train/os25k_bf_t/img206247.png,bonafide
dataset/SMDD_train/os25k_bf_t/img494560.png,bonafide
dataset/SMDD_train/os25k_bf_t/img207678.png,bonafide
dataset/SMDD_train/os25k_bf_t/img310189.png,bonafide
dataset/SMDD_train/os25k_bf_t/img435335.png,bonafide
dataset/SMDD_train/os25k_bf_t/img472487.png,bonafide
dataset/SMDD_train/os25k_bf_t/img365299.png,bonafide
dataset/SMDD_train/os25k_bf_t/img541108.png,bonafide
dataset/SMDD_train/os25k_bf_t/img108288.png,bonafide
dataset/SMDD_train/os25k_bf_t/img321554.png,bonafide
dataset/SMDD_train/os25k_bf_t/img001261.png,bonafide
dataset/SMDD_train/os25k_bf_t/img145657.png,bonafide
dataset/SMDD_train/os25k_bf_t/img213732.png,bonafide
dataset/SMDD_train/os25k_bf_t/img319683.png,bonafide
dataset/SMDD_train/os25k_bf_t/img161874.png,bonafide
dataset/SMDD_train/os25k_bf_t/img185121.png,bonafide
dataset/SMDD_train/os25k_bf_t/img149422.png,bonafide
dataset/SMDD_train/os25k_bf_t/img535387.png,bonafide
dataset/SMDD_train/os25k_bf_t/img221123.png,bonafide
dataset/SMDD_train/os25k_bf_t/img384638.png,bonafide
dataset/SMDD_train/os25k_bf_t/img036829.png,bonafide
dataset/SMDD_train/os25k_bf_t/img287639.png,bonafide
dataset/SMDD_train/os25k_bf_t/img039472.png,bonafide
dataset/SMDD_train/os25k_bf_t/img159254.png,bonafide
dataset/SMDD_train/os25k_bf_t/img411114.png,bonafide
dataset/SMDD_train/os25k_bf_t/img033760.png,bonafide
dataset/SMDD_train/os25k_bf_t/img356943.png,bonafide
dataset/SMDD_train/os25k_bf_t/img404951.png,bonafide
dataset/SMDD_train/os25k_bf_t/img415224.png,bonafide
dataset/SMDD_train/os25k_bf_t/img508325.png,bonafide
dataset/SMDD_train/os25k_bf_t/img300956.png,bonafide
dataset/SMDD_train/os25k_bf_t/img443043.png,bonafide
dataset/SMDD_train/os25k_bf_t/img494192.png,bonafide
dataset/SMDD_train/os25k_bf_t/img145485.png,bonafide
dataset/SMDD_train/os25k_bf_t/img449564.png,bonafide
dataset/SMDD_train/os25k_bf_t/img504003.png,bonafide
dataset/SMDD_train/os25k_bf_t/img332679.png,bonafide
